szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 295 ; 79 ; 189 ; 10.815022421524663 ; 50 ; 85.2328 ; 42.6352 ; 373.010582010582 ; 45 ; 30 ; 60
constant ; 2 ; 30 ; 299 ; 87 ; 192 ; 11.43108270075909 ; 49.3 ; 85.9248 ; 42.3544 ; 366.9895833333333 ; 45 ; 30 ; 60
constant ; 3 ; 30 ; 297 ; 60 ; 192 ; 10.771335238873009 ; 47.6 ; 83.976 ; 39.9776 ; 361.4166666666667 ; 45 ; 30 ; 60
constant ; 4 ; 30 ; 306 ; 65 ; 197 ; 10.755221692927812 ; 47.5 ; 87.5048 ; 41.5464 ; 374.46192893401013 ; 45 ; 30 ; 60
constant ; 5 ; 30 ; 292 ; 73 ; 188 ; 10.911211699164346 ; 52.8 ; 89.6856 ; 47.3648 ; 387.43617021276594 ; 45 ; 30 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 305 ; 55 ; 192 ; 9.699289000418235 ; 47.5 ; 85.5616 ; 40.6048 ; 343.9635416666667 ; 45 ; 45 ; 15
constant ; 2 ; 30 ; 293 ; 78 ; 189 ; 9.61259541984733 ; 52.1 ; 89.9816 ; 46.884 ; 388.64550264550263 ; 45 ; 45 ; 15
constant ; 3 ; 30 ; 300 ; 53 ; 194 ; 9.55516581632653 ; 51 ; 90.4576 ; 46.1344 ; 382.37113402061857 ; 45 ; 45 ; 15
constant ; 4 ; 30 ; 298 ; 52 ; 193 ; 9.293545248134933 ; 51.6 ; 89.844 ; 46.4008 ; 370.020725388601 ; 45 ; 45 ; 15
constant ; 5 ; 30 ; 299 ; 87 ; 180 ; 9.676688938381588 ; 50.4 ; 87.0256 ; 43.872 ; 366.1 ; 45 ; 45 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 292 ; 97 ; 182 ; 10.806104129263915 ; 50.8 ; 85.7072 ; 43.5744 ; 387.0824175824176 ; 45 ; 45 ; 30
constant ; 2 ; 30 ; 299 ; 79 ; 191 ; 10.82559087204564 ; 50.4 ; 86.2952 ; 43.5176 ; 353.1780104712042 ; 45 ; 45 ; 30
constant ; 3 ; 30 ; 282 ; 84 ; 174 ; 11.345758843666793 ; 52.3 ; 87.5672 ; 45.8136 ; 405.11494252873564 ; 45 ; 45 ; 30
constant ; 4 ; 30 ; 286 ; 90 ; 182 ; 10.705474705474705 ; 52.3 ; 86.8632 ; 45.4048 ; 396.0769230769231 ; 45 ; 45 ; 30
constant ; 5 ; 30 ; 292 ; 59 ; 183 ; 11.041649484536082 ; 49.3 ; 85.8592 ; 42.3472 ; 376.5136612021858 ; 45 ; 45 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 294 ; 87 ; 194 ; 11.164529131550019 ; 50.8 ; 87.9344 ; 44.6296 ; 376.0927835051546 ; 45 ; 45 ; 45
constant ; 2 ; 30 ; 284 ; 109 ; 183 ; 11.400565171317556 ; 52.8 ; 86.5976 ; 45.6816 ; 399.0273224043716 ; 45 ; 45 ; 45
constant ; 3 ; 30 ; 278 ; 113 ; 174 ; 11.013406668958405 ; 54.1 ; 87.3048 ; 47.2216 ; 403.4597701149425 ; 45 ; 45 ; 45
constant ; 4 ; 30 ; 291 ; 97 ; 189 ; 11.17741935483871 ; 49.6 ; 84.0528 ; 41.684 ; 385.85185185185185 ; 45 ; 45 ; 45
constant ; 5 ; 30 ; 294 ; 85 ; 182 ; 11.89935327405012 ; 50.1 ; 87.192 ; 43.672 ; 383.13186813186815 ; 45 ; 45 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 299 ; 83 ; 200 ; 11.88376598217745 ; 51 ; 85.568 ; 43.6104 ; 363.01 ; 45 ; 45 ; 60
constant ; 2 ; 30 ; 271 ; 55 ; 170 ; 12.362986142154671 ; 51.8 ; 82.34 ; 42.6624 ; 388.95882352941175 ; 45 ; 45 ; 60
constant ; 3 ; 30 ; 293 ; 86 ; 199 ; 10.583501683501684 ; 51.6 ; 86.4824 ; 44.6392 ; 372.7788944723618 ; 45 ; 45 ; 60
constant ; 4 ; 30 ; 282 ; 67 ; 182 ; 11.814972847168347 ; 52.4 ; 83.54 ; 43.7472 ; 384.2802197802198 ; 45 ; 45 ; 60
constant ; 5 ; 30 ; 283 ; 83 ; 180 ; 10.713507625272332 ; 53.4 ; 86.5384 ; 46.1792 ; 380.6666666666667 ; 45 ; 45 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 287 ; 108 ; 179 ; 10.174751044008994 ; 53 ; 88.9376 ; 47.1424 ; 402.9441340782123 ; 45 ; 60 ; 15
constant ; 2 ; 30 ; 293 ; 88 ; 197 ; 9.862609329446064 ; 47.8 ; 81.4568 ; 38.96 ; 357.24873096446703 ; 45 ; 60 ; 15
constant ; 3 ; 30 ; 300 ; 54 ; 191 ; 10.46119733924612 ; 46.9 ; 84.1696 ; 39.5096 ; 348.3717277486911 ; 45 ; 60 ; 15
constant ; 4 ; 30 ; 285 ; 85 ; 186 ; 9.693631669535284 ; 52.5 ; 88.6192 ; 46.5272 ; 411.39247311827955 ; 45 ; 60 ; 15
constant ; 5 ; 30 ; 298 ; 85 ; 198 ; 9.807273857631333 ; 51.5 ; 88.4816 ; 45.5536 ; 378.1969696969697 ; 45 ; 60 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 281 ; 88 ; 175 ; 10.94812091503268 ; 51 ; 81.1824 ; 41.4056 ; 378.0857142857143 ; 45 ; 60 ; 30
constant ; 2 ; 30 ; 292 ; 77 ; 185 ; 12.068116536725482 ; 52 ; 87.7192 ; 45.5856 ; 382.4216216216216 ; 45 ; 60 ; 30
constant ; 3 ; 30 ; 287 ; 90 ; 188 ; 10.896233120113717 ; 51.8 ; 86.4008 ; 44.716 ; 386.0691489361702 ; 45 ; 60 ; 30
constant ; 4 ; 30 ; 288 ; 74 ; 184 ; 11.893293968789541 ; 51.3 ; 82.8504 ; 42.4976 ; 368.05434782608694 ; 45 ; 60 ; 30
constant ; 5 ; 30 ; 287 ; 65 ; 182 ; 11.500570559147965 ; 52.7 ; 88.8104 ; 46.764 ; 397.84065934065933 ; 45 ; 60 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 272 ; 118 ; 173 ; 12.048547400611621 ; 54.5 ; 86.1688 ; 46.9912 ; 405.95953757225436 ; 45 ; 60 ; 45
constant ; 2 ; 30 ; 286 ; 89 ; 175 ; 11.72260569456428 ; 53.7 ; 85.584 ; 45.9672 ; 372.34285714285716 ; 45 ; 60 ; 45
constant ; 3 ; 30 ; 279 ; 115 ; 179 ; 11.924414210128496 ; 53.4 ; 86.8368 ; 46.3552 ; 398.7039106145251 ; 45 ; 60 ; 45
constant ; 4 ; 30 ; 280 ; 110 ; 183 ; 11.383904109589041 ; 53.6 ; 87.4448 ; 46.8752 ; 404.72677595628414 ; 45 ; 60 ; 45
constant ; 5 ; 30 ; 276 ; 82 ; 172 ; 12.421765530126109 ; 50.9 ; 83.4728 ; 42.5272 ; 383.7732558139535 ; 45 ; 60 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 265 ; 109 ; 161 ; 12.732315112540192 ; 54.3 ; 87.4496 ; 47.5248 ; 430.9378881987578 ; 45 ; 60 ; 60
constant ; 2 ; 30 ; 273 ; 136 ; 177 ; 12.173076923076923 ; 54.8 ; 86.0616 ; 47.1416 ; 408.50847457627117 ; 45 ; 60 ; 60
constant ; 3 ; 30 ; 269 ; 109 ; 167 ; 12.428693790149893 ; 54.1 ; 87.3376 ; 47.2368 ; 401.11976047904193 ; 45 ; 60 ; 60
constant ; 4 ; 30 ; 269 ; 118 ; 167 ; 12.166230855435188 ; 55.7 ; 84.5208 ; 47.0616 ; 406.10179640718565 ; 45 ; 60 ; 60
constant ; 5 ; 30 ; 261 ; 114 ; 162 ; 13.187671232876712 ; 54.3 ; 85.7792 ; 46.5512 ; 416.5740740740741 ; 45 ; 60 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 338 ; 44 ; 226 ; 7.561300639658849 ; 46.3 ; 89.788 ; 41.5408 ; 339.7079646017699 ; 60 ; 15 ; 15
constant ; 2 ; 30 ; 339 ; 52 ; 227 ; 7.534383595898975 ; 47 ; 91.7368 ; 43.0824 ; 348.352422907489 ; 60 ; 15 ; 15
constant ; 3 ; 30 ; 334 ; 34 ; 222 ; 7.631376659678547 ; 43.7 ; 83.6656 ; 36.5952 ; 308.52252252252254 ; 60 ; 15 ; 15
constant ; 4 ; 30 ; 339 ; 55 ; 225 ; 7.695051783659379 ; 44 ; 86.7848 ; 38.1856 ; 335.75111111111113 ; 60 ; 15 ; 15
constant ; 5 ; 30 ; 343 ; 35 ; 233 ; 7.618417347226133 ; 45.1 ; 89.296 ; 40.3136 ; 328.56223175965664 ; 60 ; 15 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 314 ; 49 ; 204 ; 9.112170087976539 ; 45.4 ; 83.7016 ; 38.0408 ; 342.40686274509807 ; 60 ; 15 ; 30
constant ; 2 ; 30 ; 335 ; 72 ; 216 ; 9.210681399631676 ; 44.6 ; 88.9232 ; 39.66 ; 335.0462962962963 ; 60 ; 15 ; 30
constant ; 3 ; 30 ; 324 ; 36 ; 211 ; 8.928618205631958 ; 46.2 ; 88.0568 ; 40.66 ; 344.50710900473933 ; 60 ; 15 ; 30
constant ; 4 ; 30 ; 335 ; 45 ; 218 ; 8.94704761904762 ; 44.8 ; 92.3968 ; 41.4216 ; 330.5596330275229 ; 60 ; 15 ; 30
constant ; 5 ; 30 ; 339 ; 43 ; 227 ; 8.855094339622642 ; 42.4 ; 86.5768 ; 36.7472 ; 320.80176211453744 ; 60 ; 15 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 326 ; 32 ; 211 ; 9.276895142986836 ; 40.2 ; 78.9136 ; 31.7184 ; 307.81042654028437 ; 60 ; 15 ; 45
constant ; 2 ; 30 ; 336 ; 52 ; 227 ; 9.49927113702624 ; 43.7 ; 85.464 ; 37.3376 ; 325.8325991189427 ; 60 ; 15 ; 45
constant ; 3 ; 30 ; 322 ; 65 ; 210 ; 9.569722650231125 ; 45.1 ; 85.1192 ; 38.4016 ; 334.62380952380954 ; 60 ; 15 ; 45
constant ; 4 ; 30 ; 319 ; 33 ; 212 ; 9.785113540790581 ; 41.8 ; 79.8432 ; 33.3944 ; 327.85377358490564 ; 60 ; 15 ; 45
constant ; 5 ; 30 ; 326 ; 31 ; 208 ; 9.522657450076805 ; 46.1 ; 84.6808 ; 39.0136 ; 326.2451923076923 ; 60 ; 15 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 325 ; 33 ; 216 ; 9.630902908953532 ; 44.5 ; 84.5408 ; 37.5928 ; 327.9953703703704 ; 60 ; 15 ; 60
constant ; 2 ; 30 ; 319 ; 28 ; 211 ; 10.075949367088608 ; 45.9 ; 82.0904 ; 37.6936 ; 328.2037914691943 ; 60 ; 15 ; 60
constant ; 3 ; 30 ; 329 ; 40 ; 216 ; 9.455119680851064 ; 47.2 ; 89.7216 ; 42.3928 ; 343.02777777777777 ; 60 ; 15 ; 60
constant ; 4 ; 30 ; 326 ; 52 ; 215 ; 9.62802101576182 ; 46.6 ; 87.196 ; 40.624 ; 338.0511627906977 ; 60 ; 15 ; 60
constant ; 5 ; 30 ; 329 ; 43 ; 212 ; 10.248024087316523 ; 47.2 ; 88.8384 ; 41.892 ; 335.9198113207547 ; 60 ; 15 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 320 ; 61 ; 210 ; 8.042065564258776 ; 45.9 ; 85.0008 ; 39.0496 ; 347.26666666666665 ; 60 ; 30 ; 15
constant ; 2 ; 30 ; 310 ; 64 ; 199 ; 8.896889199580567 ; 49.1 ; 85.452 ; 41.9616 ; 339.37688442211055 ; 60 ; 30 ; 15
constant ; 3 ; 30 ; 321 ; 45 ; 213 ; 8.741576819407008 ; 45.3 ; 85.7688 ; 38.8584 ; 337.5680751173709 ; 60 ; 30 ; 15
constant ; 4 ; 30 ; 315 ; 92 ; 208 ; 8.3984145625367 ; 48.4 ; 89.7808 ; 43.4264 ; 359.9855769230769 ; 60 ; 30 ; 15
constant ; 5 ; 30 ; 313 ; 67 ; 203 ; 8.852977286678945 ; 47.7 ; 87.0336 ; 41.5136 ; 361.7389162561576 ; 60 ; 30 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 316 ; 79 ; 200 ; 9.53705772811918 ; 44.9 ; 82.8392 ; 37.1824 ; 346.3 ; 60 ; 30 ; 30
constant ; 2 ; 30 ; 311 ; 93 ; 201 ; 10.488666922781405 ; 47.9 ; 86.5056 ; 41.3936 ; 354.30845771144277 ; 60 ; 30 ; 30
constant ; 3 ; 30 ; 291 ; 81 ; 181 ; 10.397166165736367 ; 49.1 ; 86.28 ; 42.4024 ; 363.353591160221 ; 60 ; 30 ; 30
constant ; 4 ; 30 ; 315 ; 77 ; 202 ; 10.227578032398261 ; 46.4 ; 85.8616 ; 39.8456 ; 348.6089108910891 ; 60 ; 30 ; 30
constant ; 5 ; 30 ; 317 ; 54 ; 214 ; 9.413604615851806 ; 47.6 ; 90.052 ; 42.86 ; 367.42056074766356 ; 60 ; 30 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 306 ; 78 ; 196 ; 10.783466059916572 ; 50.3 ; 87.2856 ; 43.94 ; 357.1224489795918 ; 60 ; 30 ; 45
constant ; 2 ; 30 ; 302 ; 80 ; 191 ; 10.424643230073094 ; 50.7 ; 89.6536 ; 45.464 ; 377.31413612565444 ; 60 ; 30 ; 45
constant ; 3 ; 30 ; 314 ; 103 ; 199 ; 10.948920863309352 ; 49.9 ; 90.0928 ; 44.9128 ; 365.4824120603015 ; 60 ; 30 ; 45
constant ; 4 ; 30 ; 295 ; 50 ; 186 ; 11.149478563151796 ; 50.9 ; 85.6488 ; 43.5952 ; 374.61290322580646 ; 60 ; 30 ; 45
constant ; 5 ; 30 ; 309 ; 92 ; 205 ; 11.679060665362035 ; 50.3 ; 88.9824 ; 44.764 ; 356.809756097561 ; 60 ; 30 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 312 ; 40 ; 207 ; 11.014908256880734 ; 47.5 ; 84.0392 ; 39.9408 ; 348.4347826086956 ; 60 ; 30 ; 60
constant ; 2 ; 30 ; 306 ; 67 ; 193 ; 11.52056359482102 ; 48.7 ; 88.864 ; 43.2888 ; 379.4145077720207 ; 60 ; 30 ; 60
constant ; 3 ; 30 ; 300 ; 67 ; 187 ; 10.80722891566265 ; 50.2 ; 85.872 ; 43.0704 ; 371.83422459893046 ; 60 ; 30 ; 60
constant ; 4 ; 30 ; 319 ; 73 ; 203 ; 11.322040816326531 ; 47.7 ; 88.5344 ; 42.1968 ; 347.13300492610836 ; 60 ; 30 ; 60
constant ; 5 ; 30 ; 305 ; 77 ; 193 ; 10.82137573964497 ; 51.3 ; 89.784 ; 46.0432 ; 368.979274611399 ; 60 ; 30 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 303 ; 26 ; 203 ; 9.703730272596843 ; 47.6 ; 83.152 ; 39.6152 ; 352.04926108374383 ; 60 ; 45 ; 15
constant ; 2 ; 30 ; 294 ; 89 ; 181 ; 9.91353001017294 ; 52.2 ; 90.4952 ; 47.228 ; 391.0497237569061 ; 60 ; 45 ; 15
constant ; 3 ; 30 ; 302 ; 75 ; 189 ; 10.055070517125587 ; 51.5 ; 88.6008 ; 45.6288 ; 377.2275132275132 ; 60 ; 45 ; 15
constant ; 4 ; 30 ; 300 ; 56 ; 187 ; 9.419744058500914 ; 49.4 ; 85.7488 ; 42.3504 ; 361.3475935828877 ; 60 ; 45 ; 15
constant ; 5 ; 30 ; 297 ; 84 ; 193 ; 9.960622419815815 ; 52.7 ; 90.204 ; 47.5112 ; 383.5492227979275 ; 60 ; 45 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 312 ; 90 ; 198 ; 10.971532846715329 ; 50.7 ; 91.6088 ; 46.4104 ; 373.7878787878788 ; 60 ; 45 ; 30
constant ; 2 ; 30 ; 288 ; 78 ; 172 ; 11.876045627376426 ; 52.8 ; 91.008 ; 48.0952 ; 415.3953488372093 ; 60 ; 45 ; 30
constant ; 3 ; 30 ; 301 ; 106 ; 195 ; 10.741902136457615 ; 51.2 ; 87.7464 ; 44.8848 ; 380.98974358974357 ; 60 ; 45 ; 30
constant ; 4 ; 30 ; 297 ; 61 ; 190 ; 10.978625954198474 ; 50.5 ; 83.4136 ; 42.0928 ; 365.38421052631577 ; 60 ; 45 ; 30
constant ; 5 ; 30 ; 293 ; 79 ; 182 ; 11.645393068469991 ; 50.5 ; 87.4368 ; 44.1296 ; 376.6208791208791 ; 60 ; 45 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 279 ; 84 ; 170 ; 11.258212058212058 ; 53 ; 87.8464 ; 46.5368 ; 384.06470588235294 ; 60 ; 45 ; 45
constant ; 2 ; 30 ; 290 ; 64 ; 187 ; 11.532138683287885 ; 51.3 ; 85.6024 ; 43.8928 ; 377.71122994652404 ; 60 ; 45 ; 45
constant ; 3 ; 30 ; 297 ; 114 ; 185 ; 11.568813797958466 ; 53 ; 88.6408 ; 46.9848 ; 391.8324324324324 ; 60 ; 45 ; 45
constant ; 4 ; 30 ; 280 ; 74 ; 172 ; 11.395082662144977 ; 50.9 ; 84.536 ; 43.0056 ; 387.73837209302326 ; 60 ; 45 ; 45
constant ; 5 ; 30 ; 274 ; 123 ; 165 ; 11.809326814591952 ; 54.2 ; 92.0368 ; 49.8784 ; 429.7878787878788 ; 60 ; 45 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 281 ; 73 ; 174 ; 12.282527881040892 ; 51.5 ; 84.6624 ; 43.5944 ; 396.4080459770115 ; 60 ; 45 ; 60
constant ; 2 ; 30 ; 291 ; 99 ; 186 ; 11.191347168483995 ; 52.1 ; 86.876 ; 45.2872 ; 391.2096774193548 ; 60 ; 45 ; 60
constant ; 3 ; 30 ; 290 ; 106 ; 183 ; 12.195723684210526 ; 52 ; 85.5952 ; 44.5384 ; 380.53005464480873 ; 60 ; 45 ; 60
constant ; 4 ; 30 ; 274 ; 93 ; 169 ; 12.074626865671641 ; 54 ; 87.4992 ; 47.2656 ; 415.7751479289941 ; 60 ; 45 ; 60
constant ; 5 ; 30 ; 275 ; 53 ; 164 ; 11.737232649498036 ; 51.7 ; 85.8344 ; 44.3912 ; 395.4634146341463 ; 60 ; 45 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 304 ; 98 ; 192 ; 9.858028720626631 ; 51.2 ; 89.0768 ; 45.6304 ; 370.3645833333333 ; 60 ; 60 ; 15
constant ; 2 ; 30 ; 288 ; 77 ; 176 ; 10.378388414407723 ; 51.8 ; 85.4768 ; 44.2504 ; 382.875 ; 60 ; 60 ; 15
constant ; 3 ; 30 ; 288 ; 81 ; 186 ; 10.63390847711928 ; 50.7 ; 86.3272 ; 43.7288 ; 383.1559139784946 ; 60 ; 60 ; 15
constant ; 4 ; 30 ; 291 ; 100 ; 186 ; 9.6289606159313 ; 53.4 ; 89.1424 ; 47.5576 ; 394.5 ; 60 ; 60 ; 15
constant ; 5 ; 30 ; 278 ; 100 ; 160 ; 10.988031914893616 ; 54.4 ; 84.4104 ; 45.9376 ; 374.4625 ; 60 ; 60 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 283 ; 77 ; 179 ; 12.426528991262908 ; 52.4 ; 87.3776 ; 45.7496 ; 403.72067039106145 ; 60 ; 60 ; 30
constant ; 2 ; 30 ; 285 ; 81 ; 181 ; 11.723250201126307 ; 50.5 ; 83.4544 ; 42.184 ; 385.3922651933702 ; 60 ; 60 ; 30
constant ; 3 ; 30 ; 285 ; 80 ; 177 ; 11.654996353026988 ; 52.7 ; 84.7464 ; 44.672 ; 394.99435028248587 ; 60 ; 60 ; 30
constant ; 4 ; 30 ; 290 ; 76 ; 185 ; 11.05952380952381 ; 51.9 ; 86.4752 ; 44.9208 ; 394.56756756756755 ; 60 ; 60 ; 30
constant ; 5 ; 30 ; 280 ; 96 ; 167 ; 12.07870753935377 ; 52 ; 87 ; 45.2536 ; 409.8622754491018 ; 60 ; 60 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 278 ; 96 ; 171 ; 13.31542699724518 ; 51.5 ; 86.4504 ; 44.532 ; 405.8070175438597 ; 60 ; 60 ; 45
constant ; 2 ; 30 ; 275 ; 116 ; 174 ; 12.10754790770434 ; 52.7 ; 87.268 ; 45.9912 ; 410.62068965517244 ; 60 ; 60 ; 45
constant ; 3 ; 30 ; 276 ; 142 ; 170 ; 12.467924528301888 ; 53.1 ; 84.1992 ; 44.6688 ; 401.50588235294117 ; 60 ; 60 ; 45
constant ; 4 ; 30 ; 284 ; 88 ; 179 ; 12.477919933966158 ; 51.2 ; 87.836 ; 44.9728 ; 408.50837988826817 ; 60 ; 60 ; 45
constant ; 5 ; 30 ; 278 ; 97 ; 173 ; 12.33306645316253 ; 52.1 ; 87.7728 ; 45.7456 ; 416.3815028901734 ; 60 ; 60 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 280 ; 105 ; 174 ; 12.337722419928825 ; 55.7 ; 88.4376 ; 49.2744 ; 413.10919540229884 ; 60 ; 60 ; 60
constant ; 2 ; 30 ; 279 ; 118 ; 175 ; 12.759692757863936 ; 54.3 ; 88.536 ; 48.0944 ; 424.9485714285714 ; 60 ; 60 ; 60
constant ; 3 ; 30 ; 267 ; 123 ; 165 ; 12.451118963486454 ; 56 ; 85.336 ; 47.8256 ; 409 ; 60 ; 60 ; 60
constant ; 4 ; 30 ; 279 ; 127 ; 173 ; 12.25330003567606 ; 55 ; 90.7768 ; 49.9152 ; 421.84393063583815 ; 60 ; 60 ; 60
constant ; 5 ; 30 ; 285 ; 80 ; 175 ; 14.147766323024054 ; 51.7 ; 84.9296 ; 43.9208 ; 381.2628571428571 ; 60 ; 60 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 45 ; 364 ; 204 ; 253 ; 6.040456050018389 ; 46.9 ; 101.4432 ; 47.584 ; 349.399209486166 ; 15 ; 15 ; 15
constant ; 2 ; 45 ; 376 ; 160 ; 265 ; 6.339820942000778 ; 42.8 ; 94.8392 ; 40.6208 ; 333.1358490566038 ; 15 ; 15 ; 15
constant ; 3 ; 45 ; 373 ; 194 ; 250 ; 6.354309771770441 ; 43.8 ; 95.2104 ; 41.6832 ; 325.944 ; 15 ; 15 ; 15
constant ; 4 ; 45 ; 366 ; 207 ; 252 ; 6.01924927815207 ; 46.3 ; 100.18 ; 46.372 ; 336.4761904761905 ; 15 ; 15 ; 15
